hotel_name,hotel_city,cleanliness_score,room_score,service_score,location_score,value_score,safety_score,comfort_score,transportation_score,noise_score
usa_nevada_las-vegas_california_hotel,las-vegas,3.67644582342883,3.820880181975688,3.4920897064754155,3.0963093079167767,3.674110785328005,3.795764997523277,4.077571594247615,3.145246875635293,2.029386850665456
usa_nevada_las-vegas_cancun_resort,las-vegas,3.4044310617409663,3.9844770370512412,3.6158877235006774,3.374452682126983,3.418497207651681,3.0112590672128263,3.7862346692700037,3.017611476754701,2.1921867423044805
usa_nevada_las-vegas_candlewood_suites_las_vegas,las-vegas,3.6699118938383575,3.9653758553853065,3.4836547647283695,3.454894268803614,3.9810670682263205,3.209719352713444,3.4518552634949606,2.944765541138511,2.1513513600975354
usa_nevada_las-vegas_casino_royale_and_hotel,las-vegas,3.705128798343747,3.8491737740457044,3.4348995939918785,3.4467214443773746,3.6748546993902345,3.806123075201334,3.6785864588472386,2.920161469078315,2.6087938172123915
usa_nevada_las-vegas_circus_circus_hotel_casino_las_vegas,las-vegas,3.190645296685223,3.443135517356382,3.04665785433746,2.9110179125391342,3.657862759039327,3.069498738924077,3.3788679786014866,2.718479865799913,1.958663451551292
usa_nevada_las-vegas_circus_circus_manor_motor_lodge,las-vegas,3.0227637806582135,3.0428719491807326,2.791755089005439,2.3813895732057118,3.2149096002734208,3.0549129732918163,3.3684318483812667,2.571284160975658,2.341458283334704
usa_nevada_las-vegas_clarion_emerald_springs,las-vegas,2.7189522415458542,2.8165050329584815,2.801695803943584,2.712874813915339,3.007843636870597,2.8321778443093137,3.1043504037166967,2.4155968290263905,2.0048161159913915
usa_nevada_las-vegas_cliffs_at_peace_canyon,las-vegas,3.6554770614831407,4.030162620924683,3.7398071676577294,3.6550428180550623,3.4038352914701453,3.4253225390939663,4.040879493247317,3.3367062886732053,2.5683685075935023
usa_nevada_las-vegas_club_de_soleil,las-vegas,3.6276473769311934,3.831666296682615,3.7261094880352905,3.3510247374467896,3.191807558996457,2.988861841304172,4.0201474474837795,3.0501545608791365,2.5901066673381665
usa_nevada_las-vegas_comfort_inn,las-vegas,3.163716535418155,3.383855185093085,3.2961526437530604,3.1510997891474615,3.2533390291867152,2.9804269865293493,3.6523144024461667,2.7196512704541904,2.2940261346616415
usa_nevada_las-vegas_comfort_inn_suites_las_vegas,las-vegas,4.4360454149620505,4.496556621561709,3.96833782891297,3.5747258559647404,3.940472204891122,3.7239998125421403,4.779296389718333,3.282261954869548,2.7026105613846854
usa_nevada_las-vegas_courtyard_by_marriott_las_vegas_convention_center,las-vegas,4.004080626605319,4.542853777449445,3.9613554123081034,4.102889738042147,3.8752387503002654,2.957939648268055,4.6695532578312315,3.3100689030432777,2.52726979589304
usa_nevada_las-vegas_courtyard_by_marriott_las_vegas_south,las-vegas,3.8037140448038143,4.2108086358242245,4.242871201673419,3.7281738761462244,3.667341746026926,3.2963816278833127,4.7442129656892735,3.473465993983001,2.9354566321280844
usa_nevada_las-vegas_courtyard_by_marriott_las_vegas_summerlin,las-vegas,3.6060528179565736,4.153987093039813,3.678969162317749,3.4867378206459154,3.8556522374536244,2.957939648268055,3.1632175765517103,3.3278946562488474,2.394010149809168
usa_nevada_las-vegas_crestwood_suites_las_vegas_boulevard,las-vegas,3.312231113425411,3.2043557853336515,3.541902813735969,2.744537163929241,3.761404192261596,2.957939648268055,3.2599173262280496,2.7130389528144865,1.9406402092440729
usa_nevada_las-vegas_crestwood_suites_las_vegas_flamingo,las-vegas,3.5056384203969557,3.222341061086306,3.7283458774652303,3.318173326131217,3.515525583217409,2.957939648268055,3.0590677070725922,2.777490215716801,2.2832459359544846
usa_nevada_las-vegas_desert_paradise_resort,las-vegas,3.581686512821484,4.005024214915505,3.5514984472571682,3.54470246508861,3.06087816289355,3.5671410035245867,3.8637111631720784,2.9938826449135245,2.3844557721304835
usa_nevada_las-vegas_desert_rose_resort,las-vegas,3.70701269327623,4.393073243729818,4.038973445111134,3.7167550256592365,3.864377135349914,3.368589653040831,4.344345335413026,3.6788117304794308,2.4673980297869162
usa_nevada_las-vegas_doubletree_club_hotel_las_vegas_airport,las-vegas,3.6199771365974134,3.8787892372256207,3.767809110698263,3.103852631759573,3.3141020618298143,3.048899063478295,4.066476372734092,2.7539782890101825,2.7265154940042233
usa_nevada_las-vegas_downtowner_motel,las-vegas,3.1503958677221036,3.2783166068353924,3.2185402010310677,3.354557290405773,3.1665974932964316,3.4479579980482837,3.0590677070725922,3.2548753268409865,1.9942740169354096
usa_nevada_las-vegas_eastside_cannery_casino_hotel,las-vegas,3.396685640592206,4.330423016618734,3.797397443358256,2.9646151199170876,4.365132566991397,3.123004583973511,3.7464048694751386,2.4985831926517124,2.8311232696493116
usa_nevada_las-vegas_econo_lodge,las-vegas,3.5046577277663244,3.326237151709398,3.3863601852251457,3.0357848760981376,3.64842976990884,3.84564870361852,3.837668845467725,2.7876049010017527,2.924204244293723
usa_nevada_las-vegas_el_cortez_cabana_suites,las-vegas,3.322478926629406,3.829581937540675,3.3138987862430778,2.870887941544251,2.8928858526837704,5.0,4.372557363814664,3.301121629393106,2.260162491115437
usa_nevada_las-vegas_el_cortez_hotel_casino,las-vegas,3.8480801143020105,4.059312323014765,3.5200378010649684,3.2322481628350936,4.2175140471185895,3.5624082052389223,3.9070014047935593,3.1068552691449787,2.3845330453585687
usa_nevada_las-vegas_element_by_westin_las_vegas_summerlin,las-vegas,4.064497450849814,4.731003966819254,3.985801248677409,4.123047241678437,3.7229567313089347,3.1671988572747156,4.544112611175917,3.401532577133073,3.8193939849927223
usa_nevada_las-vegas_embassy_suites_hotel_convention_center_paradise_road_las_vegas,las-vegas,3.5670376271178177,4.262632083828651,3.7375013061332654,3.4436315964100213,3.54163329054417,3.2485688601499363,3.938320455123095,3.473637845701149,2.655498045917545
usa_nevada_las-vegas_embassy_suites_las_vegas_airport,las-vegas,3.6699028252640122,4.309047899819884,3.9945064264958225,3.6032717343441445,3.6486255431594703,3.110354288309475,3.601436124074663,3.2877435614511463,2.9024974956000484
usa_nevada_las-vegas_emerald_suites,las-vegas,3.571402054668635,3.763130226825913,3.6135222022221725,3.168011523200015,3.8829802563259816,3.1410728659740506,3.5712128754020873,2.8143634991340103,2.0356181657730517
usa_nevada_las-vegas_emerald_suites_cameron,las-vegas,3.6136379259352087,3.8221283792884435,3.4004377204194904,3.38207147440922,3.226107081408075,3.2410976719396665,3.369449476532241,3.0871720870404826,2.0421658400521983
usa_nevada_las-vegas_emerald_suites_tropicana,las-vegas,2.668292078409798,2.6388724622632282,2.8807226320609285,2.7602468495460304,2.894262115095636,3.107877685438571,3.0427951516983813,2.335247247286647,2.3266762876570355
usa_nevada_las-vegas_encore_at_wynn_las_vegas,las-vegas,3.190210446464429,4.082336211144893,3.8421957235788753,3.4542894623433518,3.67797552124755,3.147506162024129,3.7805257933676195,3.0828360759633258,2.553902018836626
usa_nevada_las-vegas_excalibur_hotel_casino,las-vegas,3.510966537283153,3.797479750925655,3.329679827790877,3.2974391568842307,4.087653706530583,3.1953985447270723,3.625076489061645,2.930099950917924,2.264375668118559
usa_nevada_las-vegas_extended_stay_deluxe_las_vegas_east_flamingo,las-vegas,2.004309573492927,2.7269051982815693,2.976612405758808,2.0894565599620503,2.1329738791803035,2.957939648268055,3.0590677070725922,1.9369253730904932,1.2856630044796504
usa_nevada_las-vegas_extended_stayamerica_las_vegas_boulder_hwy,las-vegas,2.7253471937714417,2.949397193821551,3.051626230461577,2.161561085225778,3.2361252204933506,2.957939648268055,3.0590677070725922,2.35041437222136,1.4486997705653841
usa_nevada_las-vegas_extended_stayamerica_las_vegas_valley_view,las-vegas,3.299763749367137,3.1173237214487792,3.1324729988754414,2.5872596478953467,2.800319944036856,2.6716197322798823,3.673295263803974,2.607497658566831,1.9014759798331209
usa_nevada_las-vegas_fairfield_inn_las_vegas_airport,las-vegas,3.7615954159012412,3.992076046647767,3.7713516464656056,3.5584857166563943,3.5221671127449468,2.957939648268055,4.704221655733957,3.4637936046852733,2.335303100731604
usa_nevada_las-vegas_fairfield_inn_suites_las_vegas_south,las-vegas,3.079870001337908,4.020217160658302,4.0516513259622124,3.4722218535799154,3.4591008865373363,3.465306015773246,4.089065965609148,3.2835534547446183,2.393354818022657
usa_nevada_las-vegas_falcon_ridge_hotel,las-vegas,3.5697897373599,3.8458601302280213,3.3154884603724954,3.368831333000403,3.467701955969049,2.909555491500056,3.972467080810053,2.7674709108588464,2.2518132866014007
usa_nevada_las-vegas_fiesta_hotel_and_casino,las-vegas,2.6974764139332725,2.6980708668502604,2.5047770316515816,2.945955092676974,3.071841238128743,2.9917191873004274,3.160218910528886,2.121561449696604,1.9537301102346791
usa_nevada_las-vegas_fitzgeralds_casino_hotel,las-vegas,3.4992633818960837,3.705889154752032,3.443071427660644,3.0631315985213114,3.5492633113520338,3.4113458132014136,3.6258594140079605,2.7205220657178706,2.2428192166209393
usa_nevada_las-vegas_flamingo_hotel_casino,las-vegas,3.3365091845458745,3.6012950781443087,3.3644113334520576,3.382182967750036,3.507711406612401,3.1364806979903013,3.4828029726065775,2.8372601129546147,2.124660824190264
usa_nevada_las-vegas_four_queens_hotel_and_casino,las-vegas,3.795236528428837,4.097406670724338,3.732338513379234,3.253170278857349,3.90214871922366,3.44111813497451,3.9179609291084225,2.9789501603903865,2.7740405798067713
usa_nevada_las-vegas_four_seasons_hotel_las_vegas,las-vegas,3.1902109275516968,4.181558679760974,4.35446255536028,3.3245774422124206,3.514177075940733,3.1078436533135654,3.9130515361473517,3.2287724544535528,2.547280250822176
usa_nevada_las-vegas_fremont_hotel_and_casino,las-vegas,3.787755536833915,4.168193890591319,3.6953034596250167,3.1700479646966935,3.8393981595473585,3.6093658191372078,4.1806869289366535,2.933019755116202,2.225441257842986
usa_nevada_las-vegas_gold_coast_hotel_and_casino,las-vegas,3.851101914402787,4.245241656702934,3.798918577113822,3.3144211101901435,4.443092725804092,3.0848250651333697,3.90996166731776,3.221026446476085,2.293270686833373
usa_nevada_las-vegas_gold_spike_hotel_and_casino,las-vegas,3.1968025546074803,3.4646985292745316,3.1101507847657452,2.9489001382289137,3.6471889151678254,3.2176546714616316,3.164677613601764,2.8483718877640207,2.0252593489991697
usa_nevada_las-vegas_golden_gate_hotel_casino,las-vegas,3.427890637746956,3.791180122403066,3.429341948350238,3.068670113456144,3.7794102672168557,3.1108234094750538,3.6861190518253553,2.7778795304894515,2.6808377782028883
usa_nevada_las-vegas_golden_nugget,las-vegas,3.574022385685388,4.158815330898802,3.6699857141715313,3.605862421419346,3.9396398165490547,3.3342091426189233,3.856155067356957,3.2300928145435837,2.4836661491094736
usa_nevada_las-vegas_golden_palm_hotel,las-vegas,1.814403038998301,2.008203570733405,2.332219569335997,2.57573001177937,2.829508930428338,2.957939648268055,3.0590677070725922,2.3010428485254995,1.9942740169354096
usa_nevada_las-vegas_grandview_at_las_vegas,las-vegas,3.4784849900143517,3.9317883349828877,3.487822840865909,3.4306378655697314,3.437039508312923,3.243985126168393,3.74530951628466,3.084412900563659,2.913751497334661
usa_nevada_las-vegas_greek_isles_hotel_casino,las-vegas,2.9507803035316797,3.193038629658307,3.237986513122958,2.9784661655280655,3.4651518853464864,3.149905595306046,3.3461590520673408,2.3694949066019944,2.231784625580758
usa_nevada_las-vegas_hampton_inn_las_vegas_summerlin,las-vegas,4.325135312804727,4.604582984246692,3.972458384500919,3.375833286142666,3.2321021182126923,2.957939648268055,3.8301327523474793,3.466574123278759,2.2700197494264778
usa_nevada_las-vegas_hampton_inn_suites_las_vegas_airport,las-vegas,5.0,4.846867731709514,4.2630355368163375,4.09399358278019,2.829508930428338,2.957939648268055,4.48791521963409,4.789711269927229,1.9942740169354096
usa_nevada_las-vegas_hampton_inn_suites_las_vegas_west_summerlin,las-vegas,4.737412605945664,4.0693079381039645,4.0562689752961365,3.9843580741868547,4.055912169481978,2.957939648268055,4.288614348310101,3.5874020409750886,2.4173341801949215
usa_nevada_las-vegas_hampton_inn_tropicana,las-vegas,3.5938062275760436,4.087222480874023,3.9236187334470753,3.6140179096924996,3.647480542938447,3.5321907420022205,4.45383606030088,3.443633576403125,2.426830221180702
usa_nevada_las-vegas_hard_rock_hotel_and_casino,las-vegas,3.119973836473021,3.6135580980728155,3.3382144177972437,2.96049010990974,3.3874963530752393,2.987689965578944,3.647256872371589,2.646906870539297,2.169888300151845
usa_nevada_las-vegas_harrah_s_las_vegas_casino_hotel,las-vegas,3.4563318175363738,3.7804674441948753,3.484176690602038,3.4387082440202796,3.712792489952552,3.2528770491405554,3.9088565344222004,2.9020356038988213,2.349543092711523
usa_nevada_las-vegas_hilton_garden_inn_las_vegas_strip_south,las-vegas,4.218796588860263,4.475075934056129,3.8763298440039913,3.861676039219645,3.8137997333560776,2.957939648268055,4.61543528859888,3.5207083092648617,2.2412578410071378
usa_nevada_las-vegas_hilton_grand_vacation_suites_las_vegas_convention_center,las-vegas,3.589743703255562,4.191221055288512,3.7773366884963218,3.575390203350275,3.7993062855022623,3.2364630584771574,3.917808177197513,3.592432993824654,2.693393684333696
usa_nevada_las-vegas_hilton_grand_vacations_club_at_the_flamingo_las_vegas,las-vegas,3.32415493446444,4.169512955188827,3.825259071035185,3.8805118104649567,3.7115350323235776,3.1792561119145195,3.9450490926651516,3.390504768221336,2.6451653967206745
usa_nevada_las-vegas_hilton_grand_vacations_suites_on_the_las_vegas_strip,las-vegas,3.5046725033804638,4.252812310482097,3.838383765962362,3.776217495578008,4.003593675084302,3.1194015722053416,4.121281397982687,3.627635533460997,2.734368127258692
usa_nevada_las-vegas_holiday_inn_express_hotel_and_suites_las_vegas_215_beltway,las-vegas,4.0121897846978865,4.8506418341256925,4.221468556815086,3.5546615029320647,4.174814540898048,2.957939648268055,5.0,2.811133465240295,3.034997110425599
usa_nevada_las-vegas_holiday_inn_express_las_vegas_nellis,las-vegas,4.3513887017209,3.987142615649508,4.152547138454608,3.771770730321737,3.183914290618052,3.470895160394818,4.561380240685445,2.815356000017622,1.9942740169354096
usa_nevada_las-vegas_holiday_inn_express_las_vegas_south,las-vegas,4.2008118921629976,4.369190545907143,4.006707404833693,3.492805823556113,3.808856811320053,3.245471203041866,4.625452333893221,3.4535449334007438,3.207791098158473
usa_nevada_las-vegas_holiday_inn_express_the_lakes_las_vegas,las-vegas,4.260550568031416,4.482441883587108,3.501449329359513,3.298638152856426,2.829508930428338,2.957939648268055,3.693875583544899,3.092759167244554,2.7425863237123975
usa_nevada_las-vegas_holiday_motel,las-vegas,2.7839120452995667,2.260324448703979,2.8282781423745487,2.57573001177937,2.829508930428338,2.957939648268055,3.0590677070725922,2.3010428485254995,1.0
usa_nevada_las-vegas_homestead_studio_suites_las_vegas_midtown,las-vegas,3.0748273481941397,3.2694860459757877,3.0088174365844154,3.198129816117241,2.9305803690600527,3.4154983590587675,3.4103882049084078,2.3306909619510474,1.9942740169354096
usa_nevada_las-vegas_homewood_suites_las_vegas_airport,las-vegas,3.5542892539605706,4.1416922487672725,3.900563020793183,3.6294952078954155,3.989572002497527,3.4432793767401737,3.6940064433412623,3.098548573502756,3.616579479349819
usa_nevada_las-vegas_hooters_casino_hotel,las-vegas,3.419044979163864,3.7302510612506428,3.4132985433725134,3.328053354848873,3.9221211402002094,3.147653152271483,3.997132405937279,2.9872372772865083,2.412515125931543
usa_nevada_las-vegas_hotel32_at_monte_carlo,las-vegas,2.7839120452995667,4.084558359603188,3.2631224162723056,3.4811772887850068,3.6327361349000182,2.957939648268055,3.9493695013176864,3.356281133705039,1.9942740169354096
usa_nevada_las-vegas_howard_johnson_las_vegas_strip,las-vegas,2.775747051296161,2.3318603097393424,2.8363099358196275,2.4180317133623754,3.023944604473141,1.8631691550679523,3.1920469965801703,2.2276688393756023,1.8391981414599214
usa_nevada_las-vegas_hyatt_place_las_vegas,las-vegas,3.1499434587285218,3.9154770302455226,3.624245049282194,3.70001239567891,3.4237190510160675,3.3384895779496895,3.920186244525105,3.2946892325680794,3.1138200601588557
usa_nevada_las-vegas_imperial_palace_hotel_casino,las-vegas,3.397649439836594,3.580784698610229,3.30256307914189,3.306981103272961,3.781421823611214,2.994322627959723,3.553481841807628,2.8082900492425407,2.2326321807997136
usa_nevada_las-vegas_jerry_s_nugget,las-vegas,2.7839120452995667,3.071770426644805,2.3576559859282176,2.57573001177937,2.829508930428338,2.957939648268055,3.0590677070725922,2.611032199864623,1.9942740169354096
usa_nevada_las-vegas_jockey_club,las-vegas,3.392417268226375,3.843972506349072,3.5206510872879755,3.522792156261626,3.374609540187285,3.0359130587614973,3.6725263843274187,2.9413136572225476,2.547994532661079
usa_nevada_las-vegas_jw_marriott_las_vegas_resort_spa_golf,las-vegas,3.211119733712887,4.353763608034511,3.9890897351484558,3.596444945895848,3.823998995693176,3.2015646332275542,3.933938963257403,3.291629086339016,2.503901510626605
usa_nevada_las-vegas_knights_inn,las-vegas,2.2682315147056413,2.351928883781965,2.632887674744094,2.592919754698624,2.6511969314389834,2.6185922400800274,2.914947994479942,2.0804859407845124,2.0759588342622513
usa_nevada_las-vegas_knights_inn_las_vegas,las-vegas,2.4849519774299895,2.217299729714336,2.4550809485438663,2.418841760465291,2.494579702904299,2.7333158272634734,3.1301803049890284,2.3401975100873313,1.7372413416430912
usa_nevada_las-vegas_la_quinta_inn_and_suites_las_vegas_west,las-vegas,3.683847707747907,4.230531057250552,3.4334380247585905,3.344129384750345,3.9075028725337813,3.210660949710962,4.042074348460712,3.1358838443652557,2.7600342430828473
usa_nevada_las-vegas_la_quinta_inn_and_suites_tropicana,las-vegas,3.848614688220965,3.8104031912647724,3.5765028078713685,3.266986661510428,3.7118313250954946,4.0350839642615846,3.459973927058097,3.032516213540352,2.038128159305415
usa_nevada_las-vegas_la_quinta_inn_las_vegas_airport,las-vegas,3.9748302736538292,4.2330395985393565,3.6560610143896586,3.645789518118154,4.163708369039474,3.1252363033254937,3.840908865296103,3.104577788524147,2.6276151379937653
usa_nevada_las-vegas_la_quinta_inn_nellis,las-vegas,3.5903911961384707,3.90857254157274,3.978409838892955,3.775995863255951,3.455333089578682,2.957939648268055,4.525281275020456,2.837182509066376,2.911091646119259
usa_nevada_las-vegas_la_quinta_summerlin_tech,las-vegas,3.906717756993989,3.600158351297985,3.7523433320234516,3.63315812507881,3.863638574468025,3.6513302778880448,4.141266042848283,2.9207136858947353,2.883853183486563
usa_nevada_las-vegas_las_vegas_club_36,las-vegas,3.455427021931531,4.106513926119737,3.9279526317797986,3.71425596337183,3.221524107944226,2.957939648268055,4.038701791556474,3.6917993535094293,3.1861143523736635
usa_nevada_las-vegas_las_vegas_club_casino_hotel,las-vegas,3.443015624663606,3.7518425562894047,3.4430189267695086,3.067637725348769,3.7999599978685943,3.5368047167543524,3.8141474386859198,2.7662100066240303,2.15364708960065
usa_nevada_las-vegas_las_vegas_hilton,las-vegas,3.2570712980746475,3.548916735390475,3.2652779185884726,3.0721252625772784,3.56912437574713,3.253696560883102,3.8425025389028984,2.8529651594402536,2.1055444171000124
usa_nevada_las-vegas_las_vegas_south_strip_travelodge,las-vegas,3.0982919330486194,3.2185113424898923,3.078282499487051,3.080091165139345,3.277621638161309,3.154664379044793,3.6777519685186433,2.7418335702121563,1.6859077280297392
usa_nevada_las-vegas_luxor_las_vegas,las-vegas,3.087041450691871,3.4089737038979653,3.245611107675031,2.961359260821968,3.4851467804321055,2.9899059172845277,3.4076793405366157,2.676468999706094,2.1033431143746024
usa_nevada_las-vegas_main_street_station_hotel_casino,las-vegas,3.759845064849594,4.193246953863817,3.5806679590060004,3.282588437701063,4.1036136542503625,3.6203037903566453,4.1887797611865585,3.562150546294426,2.908343678897273
usa_nevada_las-vegas_malibu_bay_suites,las-vegas,1.872453131097886,1.0906926343529901,2.2611771041071553,2.57573001177937,1.2974918372644584,2.957939648268055,2.4180373563180986,1.0,1.2033841677912567
usa_nevada_las-vegas_mandalay_bay_resort_casino,las-vegas,3.455597521381723,3.99268115604799,3.650157666146558,3.574777133683245,3.919030989520118,3.2294487988454654,3.756287966154499,3.2407797395295983,2.359717241248693
usa_nevada_las-vegas_manor_suites,las-vegas,2.6884340951666323,2.657286279606003,2.0689908539700834,2.6146682059690054,2.465171963245413,2.433225576705831,3.0590677070725922,2.157196898503238,1.9942740169354096
usa_nevada_las-vegas_marriott_s_grand_chateau,las-vegas,3.478414518827639,4.29148054359087,3.9963436292452035,3.8235057667379726,3.414206251441111,3.1472882026953526,4.032558524926433,3.5574138219068034,3.0904857926915112
usa_nevada_las-vegas_marriott_suites_las_vegas,las-vegas,3.6373869234293075,4.284103211231163,3.676170862681062,3.5918368356780452,3.648895574480354,3.379726533981143,4.433273168634473,3.541553430892145,2.510352140082561
usa_nevada_las-vegas_meridian_luxury_suites,las-vegas,3.2192463156463127,3.919223013955969,3.530984294925552,3.4084921489375337,3.7236544782888457,4.087220540042015,3.6796107150636774,3.2870503977137213,2.1399179876338907
usa_nevada_las-vegas_mgm_grand_hotel_and_casino,las-vegas,3.496064760761011,4.037680940513761,3.5856805128292017,3.3943517463250994,3.857288198745514,3.115321471680807,3.786794729388848,3.1202167993577894,2.3096417409687926
usa_nevada_las-vegas_microtel_inn_suites_las_vegas,las-vegas,4.3144508013450285,3.9690097972397864,3.6255526184871028,3.560968333462809,5.0,2.957939648268055,4.404334517574423,3.167257596368876,3.2655965275617067
